station,variable,doy,lo,med,hi,current
"LMCRS, Marianna",rel_sw_6in,148,0.543,0.61,0.785,0.692
"LMCRS, Marianna",rel_sw_6in,149,0.544,0.6,0.801,0.661
"LMCRS, Marianna",rel_sw_6in,150,0.535,0.6,0.786,0.619
"LMCRS, Marianna",rel_sw_6in,151,0.541,0.588,0.783,0.589
"LMCRS, Marianna",rel_sw_6in,152,0.533,0.579,0.719,0.604
"LMCRS, Marianna",rel_sw_6in,153,0.532,0.586,0.727,0.586
"LMCRS, Marianna",rel_sw_6in,154,0.529,0.588,0.746,0.565
"LMCRS, Marianna",rel_sw_6in,155,0.534,0.59,0.847,0.552
"LMCRS, Marianna",rel_sw_6in,156,0.529,0.582,0.837,0.541
"LMCRS, Marianna",rel_sw_6in,157,0.531,0.585,0.836,0.531
"LMCRS, Marianna",rel_sw_6in,158,0.536,0.587,0.794,0.664
"LMCRS, Marianna",rel_sw_6in,159,0.536,0.584,0.949,0.643
"LMCRS, Marianna",rel_sw_6in,160,0.533,0.58,0.99,0.598
"LMCRS, Marianna",rel_sw_6in,161,0.531,0.589,0.921,0.569
"LMCRS, Marianna",rel_sw_6in,162,0.531,0.595,0.818,0.552
"LMCRS, Marianna",rel_sw_6in,163,0.526,0.596,0.752,0.685
"LMCRS, Marianna",rel_sw_6in,164,0.527,0.613,0.802,0.757
"LMCRS, Marianna",rel_sw_6in,165,0.525,0.591,0.909,0.705
"LMCRS, Marianna",rel_sw_6in,166,0.533,0.589,0.807,0.647
"LMCRS, Marianna",rel_sw_6in,167,0.529,0.586,0.799,0.603
"LMCRS, Marianna",rel_sw_6in,168,0.532,0.592,0.906,0.579
"LMCRS, Marianna",rel_sw_6in,169,0.527,0.594,0.783,0.563
"LMCRS, Marianna",rel_sw_6in,170,0.525,0.591,0.831,0.567
"LMCRS, Marianna",rel_sw_6in,171,0.518,0.594,0.747,0.635
"LMCRS, Marianna",rel_sw_6in,172,0.525,0.596,0.733,0.626
"LMCRS, Marianna",rel_sw_6in,173,0.538,0.596,0.716,0.724
"LMCRS, Marianna",rel_sw_6in,174,0.524,0.585,0.789,0.662
"LMCRS, Marianna",rel_sw_6in,175,0.524,0.599,0.78,0.635
"LMCRS, Marianna",rel_sw_6in,176,0.544,0.605,0.768,0.613
"LMCRS, Marianna",rel_sw_6in,177,0.526,0.603,0.839,0.593
"LMCRS, Marianna",rel_sw_6in,178,0.533,0.616,0.805,0.569
"LMCRS, Marianna",rel_sw_6in,179,0.537,0.611,0.778,0.538
"LMCRS, Marianna",rel_sw_6in,180,0.53,0.607,0.873,0.599
"LMCRS, Marianna",rel_sw_6in,181,0.538,0.611,0.83,0.562
"LMCRS, Marianna",rel_sw_6in,182,0.543,0.612,0.988,0.543
"LMCRS, Marianna",rel_sw_6in,183,0.525,0.61,0.978,0.636
"LMCRS, Marianna",rel_sw_6in,184,0.541,0.613,0.915,0.611
"LMCRS, Marianna",rel_sw_6in,185,0.541,0.606,0.826,0.633
"LMCRS, Marianna",rel_sw_6in,186,0.532,0.609,0.886,0.648
"LMCRS, Marianna",rel_sw_6in,187,0.542,0.619,0.795,0.63
"LMCRS, Marianna",rel_sw_6in,188,0.532,0.615,0.76,0.622
"LMCRS, Marianna",rel_sw_6in,189,0.543,0.612,0.698,0.607
"LMCRS, Marianna",rel_sw_6in,190,0.539,0.623,0.768,0.603
"LMCRS, Marianna",rel_sw_6in,191,0.522,0.621,0.903,0.593
"LMCRS, Marianna",rel_sw_6in,192,0.535,0.618,0.813,0.616
"LMCRS, Marianna",rel_sw_6in,193,0.542,0.624,0.88,0.638
"LMCRS, Marianna",rel_sw_6in,194,0.545,0.623,0.839,0.626
"LMCRS, Marianna",rel_sw_6in,195,0.546,0.621,0.883,0.664
"LMCRS, Marianna",rel_sw_6in,196,0.55,0.631,0.914,0.721
"LMCRS, Marianna",rel_sw_6in,197,0.547,0.621,0.966,0.665
"LMCRS, Marianna",rel_sw_6in,198,0.549,0.623,0.862,0.642
"LMCRS, Marianna",rel_sw_6in,199,0.527,0.623,0.846,0.609
"LMCRS, Marianna",rel_sw_6in,200,0.542,0.61,0.771,0.581
"LMCRS, Marianna",rel_sw_6in,201,0.543,0.619,0.726,0.595
"LMCRS, Marianna",rel_sw_6in,202,0.536,0.629,0.782,0.579
"LMCRS, Marianna",rel_sw_6in,203,0.543,0.621,0.742,0.556
"LMCRS, Marianna",rel_sw_6in,204,0.555,0.627,0.769,0.624
"LMCRS, Marianna",rel_sw_6in,205,0.539,0.608,0.744,0.661
"LMCRS, Marianna",rel_sw_6in,206,0.54,0.624,0.784,0.671
"LMCRS, Marianna",rel_sw_6in,207,0.548,0.617,0.8,0.636
"LMCRS, Marianna",rel_sw_6in,208,0.544,0.609,0.729,0.601
"LMCRS, Marianna",rel_sw_6in,209,0.53,0.624,0.809,0.578
"LMCRS, Marianna",rel_sw_6in,210,0.542,0.619,0.855,0.629
"LMCRS, Marianna",rel_sw_6in,211,0.553,0.617,0.958,0.603
"LMCRS, Marianna",rel_sw_6in,212,0.54,0.621,0.846,0.608
"LMCRS, Marianna",rel_sw_6in,213,0.533,0.619,0.843,0.6
"LMCRS, Marianna",rel_sw_6in,214,0.536,0.613,0.759,NA
"LMCRS, Marianna",rel_sw_6in,215,0.542,0.59,0.73,NA
"LMCRS, Marianna",rel_sw_6in,216,0.546,0.615,0.758,NA
"LMCRS, Marianna",rel_sw_6in,217,0.55,0.615,0.886,NA
"LMCRS, Marianna",rel_sw_6in,218,0.543,0.612,0.965,NA
"LMCRS, Marianna",rel_sw_6in,219,0.557,0.603,0.85,NA
"LMCRS, Marianna",rel_sw_6in,220,0.544,0.622,0.751,NA
"LMCRS, Marianna",rel_sw_6in,221,0.553,0.621,0.736,NA
"LMCRS, Marianna",rel_sw_6in,222,0.536,0.61,0.748,NA
"LMCRS, Marianna",rel_sw_6in,223,0.545,0.625,0.715,NA
"LMCRS, Marianna",rel_sw_6in,224,0.531,0.628,0.718,NA
"LMCRS, Marianna",rel_sw_6in,225,0.532,0.606,0.726,NA
"LMCRS, Marianna",rel_sw_6in,226,0.539,0.614,0.785,NA
"LMCRS, Marianna",rel_sw_6in,227,0.554,0.618,0.804,NA
"LMCRS, Marianna",rel_sw_6in,228,0.539,0.614,0.846,NA
"LMCRS, Marianna",rel_sw_6in,229,0.544,0.603,0.773,NA
"LMCRS, Marianna",rel_sw_6in,230,0.534,0.629,0.755,NA
"LMCRS, Marianna",rel_sw_6in,231,0.542,0.623,0.789,NA
"LMCRS, Marianna",rel_sw_6in,232,0.552,0.619,0.759,NA
"LMCRS, Marianna",rel_sw_6in,233,0.551,0.622,0.791,NA
"LMCRS, Marianna",rel_sw_6in,234,0.552,0.614,0.757,NA
"LMCRS, Marianna",rel_sw_6in,235,0.557,0.613,0.711,NA
"LMCRS, Marianna",rel_sw_6in,236,0.553,0.611,0.734,NA
"LMCRS, Marianna",rel_sw_6in,237,0.542,0.616,0.682,NA
"LMCRS, Marianna",rel_sw_6in,238,0.524,0.605,0.738,NA
"LMCRS, Marianna",rel_sw_6in,239,0.53,0.617,0.753,NA
"LMCRS, Marianna",rel_sw_6in,240,0.547,0.617,0.898,NA
"LMCRS, Marianna",rel_sw_6in,241,0.557,0.62,0.969,NA
"LMCRS, Marianna",rel_sw_6in,242,0.555,0.63,0.897,NA
"LMCRS, Marianna",rel_sw_6in,243,0.534,0.609,0.949,NA
"LMCRS, Marianna",rel_sw_6in,244,0.535,0.621,0.928,NA
"LMCRS, Marianna",rel_sw_6in,245,0.559,0.63,0.91,NA
"LMCRS, Marianna",rel_sw_6in,246,0.552,0.619,0.859,NA
"LMCRS, Marianna",rel_sw_6in,247,0.535,0.616,0.932,NA
"LMCRS, Marianna",rel_sw_6in,248,0.557,0.631,0.905,NA
"LMCRS, Marianna",rel_sw_6in,249,0.543,0.609,0.826,NA
"LMCRS, Marianna",rel_sw_6in,250,0.54,0.603,0.795,NA
"LMCRS, Marianna",rel_sw_6in,251,0.545,0.619,0.741,NA
"LMCRS, Marianna",rel_sw_6in,252,0.549,0.606,0.816,NA
"LMCRS, Marianna",rel_sw_6in,253,0.532,0.597,0.741,NA
"LMCRS, Marianna",rel_sw_6in,254,0.536,0.611,0.731,NA
"LMCRS, Marianna",rel_sw_6in,255,0.536,0.62,0.764,NA
"LMCRS, Marianna",rel_sw_6in,256,0.529,0.604,0.86,NA
"LMCRS, Marianna",rel_sw_6in,257,0.521,0.592,0.898,NA
"LMCRS, Marianna",rel_sw_6in,258,0.513,0.584,0.932,NA
"LMCRS, Marianna",rel_sw_6in,259,0.507,0.597,0.954,NA
"LMCRS, Marianna",rel_sw_6in,260,0.501,0.593,0.989,NA
"LMCRS, Marianna",rel_sw_6in,261,0.495,0.589,0.988,NA
"LMCRS, Marianna",rel_sw_6in,262,0.49,0.588,0.901,NA
"LMCRS, Marianna",rel_sw_6in,263,0.492,0.58,0.906,NA
"LMCRS, Marianna",rel_sw_6in,264,0.486,0.58,0.855,NA
"LMCRS, Marianna",rel_sw_6in,265,0.481,0.586,0.816,NA
"LMCRS, Marianna",rel_sw_6in,266,0.477,0.589,0.844,NA
"LMCRS, Marianna",rel_sw_6in,267,0.472,0.593,0.884,NA
"LMCRS, Marianna",rel_sw_6in,268,0.468,0.602,0.901,NA
"LMCRS, Marianna",rel_sw_6in,269,0.464,0.586,0.93,NA
"LMCRS, Marianna",rel_sw_6in,270,0.46,0.575,0.812,NA
"LMCRS, Marianna",rel_sw_6in,271,0.456,0.586,0.879,NA
"LMCRS, Marianna",rel_sw_6in,272,0.452,0.579,0.821,NA
"LMCRS, Marianna",rel_sw_6in,273,0.449,0.576,0.853,NA
"LMCRS, Marianna",rel_sw_6in,274,0.445,0.576,0.775,NA
"LMCRS, Marianna",rel_sw_6in,275,0.442,0.574,0.822,NA
"LMCRS, Marianna",rel_sw_6in,276,0.438,0.572,0.748,NA
"LMCRS, Marianna",rel_sw_6in,277,0.435,0.567,0.805,NA
"LMCRS, Marianna",rel_sw_6in,278,0.432,0.57,0.744,NA
"LMCRS, Marianna",rel_sw_6in,279,0.429,0.565,0.775,NA
"LMCRS, Marianna",rel_sw_6in,280,0.426,0.562,0.797,NA
"LMCRS, Marianna",rel_sw_6in,281,0.423,0.574,0.845,NA
"LMCRS, Marianna",rel_sw_6in,282,0.445,0.579,0.863,NA
"LMCRS, Marianna",rel_sw_6in,283,0.437,0.582,0.946,NA
"LMCRS, Marianna",rel_sw_6in,284,0.433,0.577,0.991,NA
"LMCRS, Marianna",rel_sw_6in,285,0.43,0.587,0.882,NA
"LMCRS, Marianna",rel_sw_6in,286,0.427,0.581,0.952,NA
"LMCRS, Marianna",rel_sw_6in,287,0.424,0.588,0.85,NA
"LMCRS, Marianna",rel_sw_6in,288,0.421,0.599,0.795,NA
"LMCRS, Marianna",rel_sw_6in,289,0.418,0.591,0.779,NA
"LMCRS, Marianna",rel_sw_6in,290,0.416,0.603,0.813,NA
"LMCRS, Marianna",rel_sw_6in,291,0.413,0.607,0.787,NA
"LMCRS, Marianna",rel_sw_6in,292,0.41,0.611,0.809,NA
"LMCRS, Marianna",rel_sw_6in,293,0.408,0.598,0.785,NA
"LMCRS, Marianna",rel_sw_6in,294,0.405,0.594,0.745,NA
"LMCRS, Marianna",rel_sw_6in,295,0.402,0.586,0.806,NA
"LMCRS, Marianna",rel_sw_6in,296,0.415,0.586,0.832,NA
"LMCRS, Marianna",rel_sw_6in,297,0.437,0.583,0.929,NA
"LMCRS, Marianna",rel_sw_6in,298,0.433,0.614,0.869,NA
"LMCRS, Marianna",rel_sw_6in,299,0.429,0.614,0.943,NA
"LMCRS, Marianna",rel_sw_6in,300,0.426,0.637,0.843,NA
"LMCRS, Marianna",rel_sw_6in,301,0.468,0.644,0.833,NA
"LMCRS, Marianna",rel_sw_6in,302,0.464,0.628,0.958,NA
"LMCRS, Marianna",rel_sw_6in,303,0.461,0.622,0.998,NA
"LMCRS, Marianna",rel_sw_6in,304,0.457,0.623,0.985,NA
"LMCRS, Marianna",rel_sw_6in,305,0.454,0.623,0.992,NA
"LMCRS, Marianna",rel_sw_6in,306,0.45,0.618,0.873,NA
"LMCRS, Marianna",rel_sw_6in,307,0.499,0.632,0.963,NA
"LMCRS, Marianna",rel_sw_6in,308,0.495,0.619,0.883,NA
"LMCRS, Marianna",rel_sw_6in,309,0.492,0.613,0.852,NA
"LMCRS, Marianna",rel_sw_6in,310,0.488,0.625,0.8,NA
"LMCRS, Marianna",rel_sw_6in,311,0.485,0.623,0.948,NA
"LMCRS, Marianna",rel_sw_6in,312,0.49,0.631,0.995,NA
"LMCRS, Marianna",rel_sw_6in,313,0.5,0.62,0.941,NA
"LMCRS, Marianna",rel_sw_6in,314,0.481,0.608,0.917,NA
"LMCRS, Marianna",rel_sw_6in,315,0.478,0.61,0.938,NA
"LMCRS, Marianna",rel_sw_6in,316,0.475,0.603,0.844,NA
"LMCRS, Marianna",rel_sw_6in,317,0.472,0.61,0.772,NA
"LMCRS, Marianna",rel_sw_6in,318,0.469,0.633,0.817,NA
"LMCRS, Marianna",rel_sw_6in,319,0.466,0.635,0.836,NA
"LMCRS, Marianna",rel_sw_6in,320,0.463,0.631,0.957,NA
"LMCRS, Marianna",rel_sw_6in,321,0.46,0.619,0.905,NA
"LMCRS, Marianna",rel_sw_6in,322,0.457,0.616,0.948,NA
"LMCRS, Marianna",rel_sw_6in,323,0.541,0.61,0.847,NA
"LMCRS, Marianna",rel_sw_6in,324,0.537,0.623,0.97,NA
"LMCRS, Marianna",rel_sw_6in,325,0.524,0.635,0.889,NA
"LMCRS, Marianna",rel_sw_6in,326,0.521,0.631,0.948,NA
"LMCRS, Marianna",rel_sw_6in,327,0.519,0.626,0.844,NA
"LMCRS, Marianna",rel_sw_6in,328,0.543,0.645,0.9,NA
"LMCRS, Marianna",rel_sw_6in,329,0.539,0.64,0.933,NA
"LMCRS, Marianna",rel_sw_6in,330,0.535,0.666,0.84,NA
"LMCRS, Marianna",rel_sw_6in,331,0.531,0.656,0.91,NA
"LMCRS, Marianna",rel_sw_6in,332,0.527,0.65,0.997,NA
"LMCRS, Marianna",rel_sw_6in,333,0.524,0.646,0.997,NA
"LMCRS, Marianna",rel_sw_6in,334,0.521,0.658,0.879,NA
"LMCRS, Marianna",rel_sw_6in,335,0.518,0.652,0.975,NA
"LMCRS, Marianna",rel_sw_6in,336,0.515,0.639,0.999,NA
"LMCRS, Marianna",rel_sw_6in,337,0.512,0.643,0.887,NA
"LMCRS, Marianna",rel_sw_6in,338,0.509,0.639,0.964,NA
"LMCRS, Marianna",rel_sw_6in,339,0.549,0.651,0.983,NA
"LMCRS, Marianna",rel_sw_6in,340,0.545,0.645,0.896,NA
"LMCRS, Marianna",rel_sw_6in,341,0.555,0.649,0.838,NA
"LMCRS, Marianna",rel_sw_6in,342,0.554,0.641,0.926,NA
"LMCRS, Marianna",rel_sw_6in,343,0.563,0.647,0.99,NA
"LMCRS, Marianna",rel_sw_6in,344,0.556,0.655,0.887,NA
"LMCRS, Marianna",rel_sw_6in,345,0.551,0.646,0.865,NA
"LMCRS, Marianna",rel_sw_6in,346,0.554,0.653,0.895,NA
"LMCRS, Marianna",rel_sw_6in,347,0.567,0.66,0.998,NA
"LMCRS, Marianna",rel_sw_6in,348,0.561,0.658,0.949,NA
"LMCRS, Marianna",rel_sw_6in,349,0.555,0.657,0.853,NA
"LMCRS, Marianna",rel_sw_6in,350,0.55,0.662,0.972,NA
"LMCRS, Marianna",rel_sw_6in,351,0.566,0.644,0.993,NA
"LMCRS, Marianna",rel_sw_6in,352,0.558,0.642,0.97,NA
"LMCRS, Marianna",rel_sw_6in,353,0.551,0.632,0.964,NA
"LMCRS, Marianna",rel_sw_6in,354,0.545,0.632,0.994,NA
"LMCRS, Marianna",rel_sw_6in,355,0.54,0.656,0.993,NA
"LMCRS, Marianna",rel_sw_6in,356,0.535,0.641,0.989,NA
"LMCRS, Marianna",rel_sw_6in,357,0.56,0.662,0.994,NA
"LMCRS, Marianna",rel_sw_6in,358,0.568,0.667,0.969,NA
"LMCRS, Marianna",rel_sw_6in,359,0.559,0.66,0.999,NA
"LMCRS, Marianna",rel_sw_6in,360,0.553,0.644,0.999,NA
"LMCRS, Marianna",rel_sw_6in,361,0.55,0.668,0.999,NA
"LMCRS, Marianna",rel_sw_6in,362,0.556,0.661,0.907,NA
"LMCRS, Marianna",rel_sw_6in,363,0.549,0.658,0.947,NA
"LMCRS, Marianna",rel_sw_6in,364,0.543,0.656,0.988,NA
"LMCRS, Marianna",rel_sw_6in,365,0.538,0.644,0.937,NA
"LMCRS, Marianna",rel_sw_6in,366,0.597,0.661,0.998,NA
"NEEREC, Harrisburg",Biomass_kgha,1,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,2,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,3,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,4,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,5,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,6,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,7,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,8,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,9,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,10,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,11,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,12,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,13,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,14,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,15,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,16,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,17,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,18,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,19,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,20,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,21,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,22,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,23,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,24,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,25,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,26,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,27,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,28,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,29,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,30,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,31,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,32,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,33,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,34,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,35,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,36,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,37,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,38,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,39,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,40,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,41,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,42,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,43,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,44,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,45,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,46,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,47,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,48,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,49,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,50,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,51,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,52,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,53,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,54,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,55,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,56,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,57,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,58,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,59,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,60,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,61,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,62,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,63,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,64,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,65,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,66,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,67,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,68,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,69,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,70,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,71,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,72,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,73,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,74,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,75,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,76,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,77,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,78,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,79,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,80,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,81,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,82,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,83,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,84,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,85,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,86,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,87,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,88,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,89,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,90,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,91,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,92,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,93,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,94,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,95,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,96,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,97,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,98,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,99,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,100,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,101,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,102,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,103,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,104,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,105,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,106,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,107,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,108,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,109,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,110,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,111,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,112,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,113,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,114,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,115,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,116,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,117,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,118,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,119,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,120,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,121,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,122,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,123,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,124,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,125,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,126,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,127,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,128,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,129,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,130,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,131,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,132,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,133,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,134,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,135,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,136,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,137,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,138,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,139,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,140,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,141,0,0,0,0
"NEEREC, Harrisburg",Biomass_kgha,142,0,10,10,10
"NEEREC, Harrisburg",Biomass_kgha,143,10,10,10,10
"NEEREC, Harrisburg",Biomass_kgha,144,10,10,10,10
"NEEREC, Harrisburg",Biomass_kgha,145,10,10,10,10
"NEEREC, Harrisburg",Biomass_kgha,146,10,10,10,10
"NEEREC, Harrisburg",Biomass_kgha,147,10,10,14.626,10
"NEEREC, Harrisburg",Biomass_kgha,148,10,10,17.979,13.105
"NEEREC, Harrisburg",Biomass_kgha,149,10,14.347,21.847,16.059
"NEEREC, Harrisburg",Biomass_kgha,150,10,17.757,26.536,19.157
"NEEREC, Harrisburg",Biomass_kgha,151,10,21.837,32.146,24.701
"NEEREC, Harrisburg",Biomass_kgha,152,10,25.995,39.446,30.553
"NEEREC, Harrisburg",Biomass_kgha,153,13.109,30.585,47.833,36.989
"NEEREC, Harrisburg",Biomass_kgha,154,14.809,37.082,57.069,45.438
"NEEREC, Harrisburg",Biomass_kgha,155,17.465,43.816,64.14,53.687
"NEEREC, Harrisburg",Biomass_kgha,156,21.695,51.334,74.825,63.738
"NEEREC, Harrisburg",Biomass_kgha,157,26.757,60.38,89.85,73.587
"NEEREC, Harrisburg",Biomass_kgha,158,29.885,71.984,106.579,84.525
"NEEREC, Harrisburg",Biomass_kgha,159,36.555,86.373,122.953,98.903
"NEEREC, Harrisburg",Biomass_kgha,160,41.918,102.138,141.916,117.701
"NEEREC, Harrisburg",Biomass_kgha,161,51.35,120.044,168.959,138.085
"NEEREC, Harrisburg",Biomass_kgha,162,60.843,137.025,193.8,164.497
"NEEREC, Harrisburg",Biomass_kgha,163,69.034,160.491,219.543,184.382
"NEEREC, Harrisburg",Biomass_kgha,164,80.935,184.271,257.529,212.5
"NEEREC, Harrisburg",Biomass_kgha,165,92.578,216.589,305.254,240.212
